,ID,Gender,OnBoardPeakSeason,LeavePeakSeason,Turn,DormAreaCount,SalaryBonusMean,SalaryMean,LastMonthSalaryBonus,LastMonthSalary,LastMonthSalaryPct,LastMonthSalaryBonusPct,WorkOnRestDay,ShiftRatio,LiveDormRatio,WorkHourMean,AgeRange_<=20,AgeRange_21-30,AgeRange_31-40,AreaName_EastChina,AreaName_NorthChina,AreaName_NortheastChina,AreaName_NorthwestChina,AreaName_SouthCentralChina,AreaName_SouthwestChina,OnBoardMonth_01,OnBoardMonth_02,OnBoardMonth_03,OnBoardMonth_04,OnBoardMonth_05,OnBoardMonth_06,OnBoardMonth_07,OnBoardMonth_08,OnBoardMonth_09,OnBoardMonth_10,OnBoardMonth_11,OriRecruitCat_B,OriRecruitCat_C,OriContractCat_B,OriContractCat_C,DormAreaMost_A,DormAreaMost_B,DormAreaMost_C,DormAreaMost_D,DormAreaMost_E,DormAreaMost_F,DormAreaMost_G,DormAreaMost_H,DormAreaMost_I,DormAreaMost_J,DormAreaMost_K,DormAreaMost_L,DormAreaMost_M,DormAreaMost_N,DormAreaMost_O,ShiftCategoryMost_A,ShiftCategoryMost_B,ShiftCategoryMost_C,ShiftCategoryMost_D,ShiftCategoryMost_E,ShiftCategoryMost_F,ShiftCategoryMost_G,TotalDay,Quit
8598,18598,1,1,1,0,1,0.098775834,0.058467815,0.098775834,0.058467815,0.860290116,0.848264518,0.25,0.125,0.875,10.33333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1
8599,18599,1,1,1,0,1,0.098775834,0.048926755,0.098775834,0.048926755,0.860290116,0.848264518,0.375,0.125,0.375,6.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,1
8600,18600,0,1,0,0,1,0.114355619,0.563324502,0.114355619,0.366464576,0.378111708,0.880095923,0.305084746,0.254237288,0.966101695,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,55,1
8601,18601,0,1,1,0,1,0.098775834,0.02790651,0.098775834,0.122307541,0.860290116,0.848264518,0.222222222,0.111111111,1,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1
8602,18602,1,1,0,0,1,0.098775834,0.482744298,0.098775834,0.578857547,1.497183292,1,0.303030303,0.090909091,0.96969697,10.54545455,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,31,1
8603,18603,1,1,0,0,1,0.129935403,0.710512958,0.176674757,1.166262164,1.136182743,1.35971223,0.278481013,0.379746835,0.974683544,11.60606061,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77,1
8604,18604,1,1,0,0,1,0.098775834,0.296369567,0.098775834,0.34490527,1.391679344,1,0.291666667,0.458333333,1,10.625,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23,1
8605,18605,1,1,0,0,1,0.114355619,0.610433616,0.114355619,0.365271165,0.350074658,0.880095923,0.290322581,0.516129032,0.935483871,11.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,1
8606,18606,0,1,1,0,1,0.139283274,0.865863352,0.114355619,0.792945598,0.562903272,0.647266314,0.302521008,0.420168067,0.974789916,10.45652174,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,117,1
8607,18607,1,1,0,0,1,0.098775834,0.431136262,0.098775834,0.427649506,0.983955034,1,0.285714286,0.342857143,1,10.39130435,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,34,1
8608,18608,0,1,0,0,1,0.114355619,0.725093559,0.114355619,0.946789739,1.019008397,0.880095923,0.313432836,0.850746269,0.970149254,10.59615385,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,65,1
8609,18609,0,1,1,0,1,0.150708449,1.105987612,0.114355619,0.859499322,0.551339683,0.550224888,0.322368421,0.486842105,0.980263158,11.86178862,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,151,1
8610,18610,1,1,1,0,1,0.098775834,0.139037113,0.098775834,0.287933114,0.860290116,0.848264518,0.388888889,0.388888889,0.611111111,10.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1
8611,18611,0,1,0,0,1,0.114355619,0.712820844,0.114355619,0.867896826,0.893438416,0.880095923,0.285714286,0.063492063,0.984126984,11.0212766,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61,1
8612,18612,0,1,1,0,1,0.129935403,0.834351992,0.114355619,0.584687502,0.45690138,0.647266314,0.279069767,0.372093023,0.988372093,10.98571429,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,84,1
8613,18613,1,1,0,0,1,0.114355619,0.713794061,0.114355619,0.681169992,0.653578572,0.880095923,0.301587302,0.253968254,1,11.0625,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,1
8614,18614,0,1,1,0,1,0.150708449,1.083117008,0.114355619,0.755672522,0.4735578,0.550224888,0.326797386,0.431372549,0.980392157,11.50413223,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,151,1
8615,18615,0,1,0,1,1,0.176674757,1.137619119,0.207834326,1.140630302,0.934835461,1,0.301801802,0.518018018,0.995495495,11.17127072,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,220,1
8616,18616,1,1,1,0,1,0.150708449,0.863824789,0.114355619,0.242443259,0.17985525,0.550224888,0.317241379,0.462068966,0.979310345,10.58928571,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,141,1
8617,18617,1,1,1,0,1,0.129935403,0.784795034,0.114355619,0.6392074,0.59894191,0.647266314,0.302325581,0.418604651,0.988372093,11.07246377,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,84,1
8618,18618,1,1,0,0,1,0.129935403,0.58021922,0.176674757,1.046833767,1.245210359,1.35971223,0.293333333,0.333333333,0.986666667,10.79661017,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,73,1
8619,18619,1,1,0,0,1,0.109162357,0.614262088,0.098775834,0.505838213,0.540314394,0.760191847,0.293103448,0.017241379,0.965517241,10.93023256,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,56,1
8620,18620,1,1,1,0,2,0.129935403,0.790913994,0.114355619,0.574192959,0.504122713,0.647266314,0.282352941,0.6,0.988235294,11.23529412,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,83,1
8621,18621,1,1,1,0,1,0.098775834,0.018019579,0.098775834,0.018019579,0.860290116,0.848264518,0,0.333333333,0.666666667,10.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1
8622,18622,1,1,1,0,1,0.098775834,-0.029483184,0.098775834,-0.029483184,0.860290116,0.848264518,0,0.333333333,0.333333333,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
8623,18623,0,1,1,0,1,0.098775834,0.085888236,0.098775834,0.085888236,0.860290116,0.848264518,0.375,0.125,0.5,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1
8624,18624,1,1,0,0,1,0.103969096,0.565046587,0.114355619,0.436860275,0.439442332,1.157728707,0.275862069,0.051724138,0.879310345,10.78571429,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,57,1
8625,18625,1,1,0,0,1,0.098775834,0.027178934,0.098775834,-0.125336251,-0.697497789,1,0.421052632,0.210526316,0.263157895,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
8626,18626,1,1,1,0,1,0.098775834,0.03120475,0.098775834,0.122535005,0.860290116,0.848264518,0.3,0.1,1,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1
8627,18627,1,1,1,0,1,0.098775834,-0.007188513,0.098775834,-0.007188513,0.860290116,0.848264518,0,0.333333333,0.666666667,9.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1
8628,18628,1,1,1,0,0,0.098775834,-0.018268855,0.098775834,-0.018268855,0.860290116,0.848264518,0,0.333333333,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
8629,18629,1,1,1,0,1,0.150708449,0.988331676,0.114355619,0.481998026,0.354655735,0.550224888,0.32,0.486666667,0.993333333,11.12605042,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,146,1
8630,18630,1,1,0,0,1,0.098775834,0.481072587,0.098775834,0.529472746,1.223726568,1,0.333333333,0.515151515,0.96969697,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,31,1
8631,18631,1,1,0,0,1,0.114355619,0.788486664,0.114355619,0.758296157,0.638012443,0.880095923,0.317460317,0.253968254,0.968253968,11.18367347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,61,1
8632,18632,1,1,0,0,1,0.109162357,0.469984974,0.129935403,0.929293641,3.798278124,1.315457413,0.288888889,0.466666667,0.955555556,10.87878788,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,42,1
8633,18633,1,1,0,0,1,0.109162357,0.566285699,0.098775834,0.437520857,0.494704614,0.760191847,0.267857143,0.357142857,1,10.95,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54,1
8634,18634,0,1,0,1,1,0.176674757,1.129834928,0.114355619,1.097100384,0.832124465,0.550224888,0.312292359,0.441860465,0.996677741,11.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,301,1
8635,18635,1,1,1,0,1,0.158498341,1.073910913,0.129935403,0.906459908,0.642547759,0.581589958,0.310559006,0.552795031,1,11.55725191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,159,1
8636,18636,1,1,0,0,1,0.109162357,0.455573673,0.098775834,0.009148449,0.009737105,0.760191847,0.303571429,0.285714286,0.982142857,10.72727273,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55,1
8637,18637,1,1,0,0,1,0.103969096,0.703293286,0.114355619,0.610010884,0.563334484,1.157728707,0.333333333,0.063492063,0.920634921,11.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61,1
8638,18638,1,1,0,0,1,0.109162357,0.580087311,0.098775834,0.374590992,0.38973413,0.760191847,0.285714286,0.017857143,0.946428571,10.82926829,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,1
8639,18639,1,1,0,0,1,0.107678568,1.084975305,0.114355619,0.626400817,0.543985929,1,0.309392265,0.55801105,0.988950276,11.14666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,179,1
8640,18640,1,1,1,0,1,0.098775834,0.007425325,0.098775834,0.007425325,0.860290116,0.848264518,0.166666667,0.166666667,0.5,10.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1
8641,18641,0,1,0,0,1,0.109162357,0.784021498,0.098775834,1.105095929,1.14593269,0.760191847,0.272727273,0.212121212,0.984848485,11.70588235,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,64,1
8642,18642,1,1,0,0,1,0.114355619,0.680228973,0.114355619,0.575993982,0.531111999,0.880095923,0.3,0.016666667,0.866666667,10.84090909,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,58,1
8643,18643,0,1,0,0,1,0.137725295,0.662404141,0.161094972,1.212471804,1.078696196,1.239808153,0.289855072,0.420289855,0.985507246,11.8245614,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67,1
8644,18644,1,1,0,0,1,0.098775834,0.423587856,0.098775834,0.461242637,1.195136327,1,0.294117647,0.5,0.882352941,11.14285714,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,32,1
8645,18645,1,1,0,0,1,0.103969096,0.746424362,0.114355619,0.950142508,0.920262322,1.157728707,0.261904762,0.285714286,0.976190476,11.48484848,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,64,1
8646,18646,1,1,0,0,1,0.114355619,0.562822833,0.114355619,0.464486349,0.551989602,0.880095923,0.3,0.366666667,0.933333333,10.69047619,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,59,1
8647,18647,1,1,1,0,1,0.150708449,0.936650934,0.114355619,0.317942895,0.239310566,0.550224888,0.32885906,0.489932886,0.986577181,11.4122807,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,147,1
8648,18648,0,1,1,0,2,0.158498341,1.002088107,0.129935403,0.629625833,0.456507889,0.581589958,0.318181818,0.603896104,1,10.90082645,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,152,1
8649,18649,0,1,0,0,1,0.114355619,0.693292103,0.114355619,0.771940933,0.753848541,0.880095923,0.266666667,0.3,0.983333333,10.97777778,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59,1
8650,18650,1,1,1,0,1,0.098775834,0.074454232,0.098775834,0.148908465,0.860290116,0.848264518,0.2,0.1,0.4,11.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1
8651,18651,1,1,0,0,1,0.109162357,0.755684985,0.098775834,0.778643356,0.635647695,0.760191847,0.277777778,0.240740741,0.981481481,11.69565217,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,1
8652,18652,0,1,0,0,0,0.158869289,1.057739616,0.114355619,0.545177169,0.425815731,0.550224888,0.320224719,0.556179775,0,11.26241135,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,175,1
8653,18653,0,1,1,0,1,0.098775834,0.050073428,0.098775834,0.050073428,0.860290116,0.848264518,0.166666667,0.166666667,0.666666667,10.66666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1
8654,18654,1,1,0,0,1,0.114355619,0.772548544,0.114355619,0.967757013,0.903500479,0.880095923,0.262295082,0.213114754,0.983606557,11.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,59,1
8655,18655,1,1,0,0,1,0.17222339,0.957988043,0.207834326,1.078473194,1.053937272,1,0.301020408,0.43877551,0.994897959,11.42207792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,194,1
8656,18656,1,1,0,0,1,0.129935403,0.678354725,0.176674757,1.225309547,1.120789951,1.35971223,0.277777778,0.416666667,0.986111111,11.01694915,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70,1
8657,18657,1,1,0,0,1,0.17222339,1.195969697,0.207834326,1.427965152,1.131568356,1,0.298969072,0.546391753,0.994845361,12.12666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,192,1
8658,18658,1,1,0,0,1,0.135128665,0.862408587,0.176674757,1.220997063,1.063696429,1.35971223,0.275362319,0.826086957,0.971014493,11.10526316,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67,1
8659,18659,1,1,0,0,1,0.170832338,1.067401809,0.129935403,0.632604688,0.512658579,0.581589958,0.315789474,0.526315789,0.995215311,11.46706587,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,207,1
8660,18660,1,1,0,0,1,0.129935403,0.65701821,0.176674757,1.120442017,0.94880022,1.35971223,0.277777778,0.833333333,0.972222222,11.60344828,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70,1
8661,18661,1,1,1,0,1,0.129935403,0.817171384,0.114355619,0.59658111,0.488488151,0.647266314,0.275862069,0.540229885,0.942528736,11.76470588,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,86,1
8662,18662,1,1,1,0,1,0.098775834,0.011226793,0.098775834,0.081968362,0.860290116,0.848264518,0.222222222,0.111111111,1,10.33333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1
8663,18663,1,1,0,0,1,0.098775834,0.055615157,0.098775834,-0.116754905,-0.512116118,1,0.444444444,0.111111111,0.444444444,10.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,17,1
8664,18664,1,1,1,0,1,0.150708449,0.830632578,0.207834326,1.173394589,0.921771696,1.176366843,0.320895522,0.492537313,1,10.95,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,132,1
8665,18665,1,1,1,0,1,0.098775834,0.057966146,0.098775834,0.057966146,0.860290116,0.848264518,0.4,0.2,0.6,10.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1
8666,18666,1,1,0,0,1,0.109162357,-0.025118767,0.129935403,-0.087209402,-0.484070705,1.315457413,0.25,0.325,0.975,11.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,38,1
8667,18667,1,1,1,0,1,0.098775834,-0.023513011,0.098775834,-0.023513011,0.860290116,0.848264518,0,0.333333333,0.333333333,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
8668,18668,1,1,1,0,1,0.098775834,0.003293566,0.098775834,0.003293566,0.860290116,0.848264518,0.5,0.25,0.5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1
8669,18669,0,1,0,0,1,0.114355619,0.666757133,0.129935403,0.969352383,2.661872166,1.315457413,0.3,0.375,0.975,10.78571429,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,1
8670,18670,1,1,1,0,1,0.129935403,0.835505675,0.114355619,0.979918593,0.92619786,0.647266314,0.29,0.43,0.98,11.02631579,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98,1
8671,18671,1,1,0,1,1,0.174727284,0.89617024,0.129935403,0.427113561,0.424856029,0.581589958,0.323671498,0.507246377,1,11.06122449,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,205,1
8672,18672,0,1,1,0,1,0.098775834,0.01144491,0.098775834,0.01144491,0.860290116,0.848264518,0.5,0.25,0.25,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1
8673,18673,1,1,0,0,1,0.098775834,0.252733707,0.098775834,0.226829199,0.814063496,1,0.28125,0.40625,0.71875,11.07692308,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,30,1
8674,18674,0,1,1,0,1,0.129935403,0.810040517,0.114355619,0.728781814,0.611416531,0.647266314,0.279069767,0.744186047,0.976744186,11.21126761,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,84,1
8675,18675,0,1,0,0,1,0.129935403,0.704264686,0.176674757,1.154315585,1.021967503,1.35971223,0.266666667,0.346666667,0.986666667,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,73,1
8676,18676,1,1,0,0,1,0.098775834,0.157053576,0.098775834,0.082513655,0.356286579,1,0.375,0.5,0.75,9.090909091,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20,1
